step,predator_0,prey_0
1,1,20
2,1,20
3,1,20
4,1,20
5,1,20
6,1,20
7,1,20
8,1,20
9,1,21
10,1,22
11,1,22
12,1,22
13,1,22
14,1,22
15,1,22
16,1,22
17,1,22
18,1,23
19,1,24
20,1,25
21,1,25
22,1,25
23,1,26
24,1,27
25,1,27
26,1,27
27,1,27
28,1,28
29,1,30
30,1,31
31,1,31
32,1,30
33,1,31
34,1,31
35,1,33
36,1,33
37,1,33
38,1,34
39,1,35
40,1,35
41,1,35
42,1,35
43,1,36
44,1,36
45,1,37
46,1,37
47,1,37
48,1,38
49,1,38
50,1,39
51,1,39
52,1,39
53,1,41
54,1,42
55,1,42
56,1,41
57,1,41
58,1,43
59,1,43
60,1,43
61,1,44
62,1,43
63,1,43
64,1,42
65,1,42
66,1,40
67,1,40
68,1,41
