step,predator_0,prey_0
1,4,20
2,4,20
3,4,20
4,4,20
5,4,20
6,4,20
7,4,20
8,4,20
9,4,20
10,4,20
11,4,20
12,4,20
13,4,20
14,4,20
15,4,20
16,4,20
17,4,20
18,4,20
19,4,20
20,4,20
21,4,20
22,4,20
23,4,20
24,4,20
25,4,20
26,4,20
27,4,20
28,4,20
29,4,20
30,4,20
31,4,20
32,4,20
33,4,20
34,4,20
35,4,20
36,4,20
37,4,20
38,4,20
39,4,20
40,4,20
41,4,20
42,4,20
43,4,20
44,4,20
45,4,20
46,4,20
47,4,20
48,4,20
49,4,19
50,4,20
51,4,20
52,4,20
53,4,20
54,4,20
55,4,20
56,4,20
57,4,20
58,4,20
59,4,19
60,4,19
61,4,20
62,4,20
63,4,20
64,4,20
65,4,20
66,4,20
67,4,20
68,4,20
69,5,20
70,5,20
71,5,21
72,5,21
73,5,21
74,5,21
75,5,21
76,5,21
77,5,21
78,5,21
79,5,21
80,5,21
81,5,21
82,5,20
83,5,20
84,5,20
85,5,20
86,5,20
87,5,20
88,5,20
89,5,20
90,5,20
91,5,20
92,5,20
93,5,20
94,5,20
95,5,21
96,5,21
97,5,21
98,5,21
99,5,21
101,5,21
102,5,21
103,5,21
104,5,21
105,5,21
106,5,21
107,5,21
108,5,21
109,5,21
110,5,22
111,5,22
112,5,22
113,5,23
114,5,23
115,5,23
116,5,23
117,5,23
118,5,23
119,5,23
120,5,24
121,5,24
122,5,25
123,5,25
124,5,25
125,5,25
126,5,24
127,5,24
128,5,24
129,5,24
130,5,26
131,5,26
132,5,27
133,5,27
134,5,27
135,5,27
136,5,27
137,5,27
138,5,27
139,5,27
140,5,28
141,5,28
142,5,29
143,5,29
144,5,29
145,5,29
146,5,29
147,5,29
148,5,29
149,5,29
150,5,30
151,5,30
152,5,30
153,5,30
154,5,30
155,5,30
156,5,31
157,5,31
158,5,31
159,5,31
160,5,31
161,5,31
162,5,31
163,5,31
164,5,31
165,5,31
166,5,31
167,5,31
168,5,32
169,5,32
170,5,31
171,5,31
172,5,31
173,5,31
174,5,31
175,5,31
176,5,31
177,5,31
178,5,31
179,5,31
180,5,31
181,5,31
182,5,31
183,5,32
184,5,32
185,5,32
186,5,32
187,5,32
188,5,33
189,5,33
190,5,32
191,5,32
192,5,31
193,5,31
194,5,31
195,5,31
196,5,32
197,5,32
198,5,32
199,5,32
201,5,32
202,5,32
203,5,33
204,5,33
205,5,33
206,5,33
207,5,33
208,5,33
209,5,33
210,5,33
211,5,33
212,5,33
213,5,34
214,5,34
215,5,34
216,5,34
217,5,34
218,5,35
219,5,35
220,5,35
221,5,35
222,5,35
223,5,35
224,5,35
225,5,35
226,5,36
227,5,36
228,5,37
229,5,37
230,5,38
231,5,38
232,5,38
233,5,39
234,5,39
235,5,39
236,5,39
237,5,39
238,5,39
239,5,39
240,5,40
241,5,40
242,5,41
243,5,43
244,5,43
245,5,43
246,5,44
247,5,45
248,5,44
249,5,45
250,5,46
251,5,45
252,5,46
253,5,47
254,5,47
255,5,47
256,5,48
257,5,49
258,4,50
259,4,50
260,4,49
261,4,49
262,4,51
263,4,52
264,4,52
265,4,52
266,4,53
267,4,55
268,4,56
269,4,56
270,4,56
271,4,56
272,4,58
273,4,59
274,4,59
275,4,59
276,4,60
277,4,62
278,4,62
279,4,61
280,4,62
281,4,61
282,4,62
283,4,62
284,4,61
285,4,60
286,4,59
287,4,60
288,4,60
289,4,59
290,4,59
291,4,60
292,4,63
293,4,64
294,4,64
295,4,64
296,4,64
297,4,64
298,4,64
299,4,64
301,4,65
302,4,69
303,4,70
304,4,70
305,4,71
306,4,71
307,4,71
308,4,71
309,4,71
310,4,71
311,4,71
312,4,76
313,4,78
314,4,78
315,4,80
316,4,79
317,4,79
318,4,79
319,4,79
320,4,78
321,4,78
322,4,82
323,4,84
324,4,84
325,4,84
326,4,84
327,4,84
328,4,84
329,4,84
330,4,84
331,4,83
332,4,86
333,4,89
334,4,89
335,4,90
336,4,89
337,4,89
338,4,89
339,4,90
340,4,90
341,4,90
342,4,92
343,4,93
344,4,93
345,4,95
346,4,95
347,4,97
348,4,97
349,4,98
350,4,98
351,4,98
352,4,98
353,4,99
354,4,99
355,4,100
356,4,100
357,4,100
358,4,99
359,4,99
360,4,99
361,4,99
362,4,99
363,4,100
364,4,100
365,4,101
366,4,101
367,4,102
368,4,103
369,4,102
370,4,101
371,4,101
372,4,101
373,4,100
374,4,100
375,4,100
376,4,100
377,4,101
378,4,101
379,4,101
380,4,103
381,4,102
382,4,102
383,4,102
384,4,102
385,4,101
386,4,101
387,4,99
388,4,99
389,4,97
390,4,99
391,4,99
392,4,99
393,4,98
394,4,98
395,4,98
396,4,98
397,4,98
398,4,98
399,4,98
401,4,99
402,4,98
403,4,99
404,4,97
405,4,97
406,4,96
407,4,96
408,4,96
409,4,97
410,4,97
411,4,97
412,4,97
413,4,95
414,4,95
415,4,95
416,4,96
417,4,96
418,4,96
419,4,94
420,4,94
421,4,95
422,4,95
423,4,95
424,4,95
425,4,95
426,4,95
427,4,95
428,4,94
429,4,93
430,4,92
431,4,92
432,4,91
433,4,91
434,4,90
435,4,91
436,4,91
437,4,92
438,4,92
439,4,92
440,4,91
441,4,92
442,4,91
443,4,90
444,4,90
445,4,92
446,4,91
447,4,92
448,4,91
449,4,90
450,4,90
451,4,89
452,4,89
453,4,87
454,4,87
455,4,88
456,4,87
457,4,86
458,4,86
459,4,86
460,4,86
461,4,86
462,4,88
463,3,89
464,3,89
465,3,88
466,3,88
467,3,87
468,3,87
469,3,86
470,3,85
471,3,85
472,3,85
473,3,85
474,3,85
475,3,85
476,3,85
477,3,84
478,3,84
479,3,84
480,3,83
481,3,82
482,3,82
483,3,82
484,3,82
485,3,81
486,3,81
487,3,81
488,3,81
489,3,81
490,3,80
491,3,78
492,3,77
493,3,77
494,3,77
495,3,76
496,3,76
497,3,75
498,3,77
499,3,76
501,3,75
502,3,74
503,3,75
504,3,75
505,3,75
506,3,74
507,3,73
508,3,72
509,3,72
510,3,72
511,3,70
512,3,70
513,3,70
514,2,70
515,2,70
516,2,68
517,2,67
