step,predator_0,prey_0
1,4,20
2,4,20
3,4,20
4,4,20
5,4,20
6,4,20
7,4,20
8,4,20
9,4,20
10,4,20
11,4,20
12,4,20
13,4,20
14,4,20
15,4,20
16,4,20
17,4,20
18,4,20
19,4,20
20,4,20
21,4,20
22,4,20
23,4,20
24,4,20
25,4,20
26,4,20
27,4,20
28,4,20
29,4,20
30,4,20
31,4,20
32,4,20
33,4,21
34,4,21
35,4,21
36,4,21
37,4,21
38,4,21
39,4,21
40,4,21
41,4,21
42,4,21
43,4,22
44,4,22
45,4,22
46,4,22
47,4,22
48,4,22
49,4,22
50,4,22
51,4,22
52,4,22
53,4,23
54,4,23
55,4,22
56,4,22
57,4,22
58,4,22
59,4,22
60,4,22
61,4,22
62,4,22
63,4,23
64,4,23
65,4,23
66,4,23
67,4,24
68,4,24
69,4,24
70,4,25
71,4,25
72,4,25
73,4,26
74,4,27
75,4,27
76,4,27
77,4,27
78,4,27
79,4,27
80,4,28
81,4,28
82,4,28
83,4,28
84,4,28
85,4,28
86,4,28
87,4,28
88,4,28
89,4,28
90,4,28
91,4,28
92,4,28
93,4,28
94,4,28
95,4,28
96,4,29
97,4,29
98,4,29
99,4,29
101,4,29
102,4,29
103,4,29
104,4,28
105,4,28
106,4,28
107,4,28
108,4,27
109,4,26
110,4,27
111,4,27
112,4,28
113,4,28
114,4,28
115,4,29
116,4,29
117,4,29
118,4,29
119,4,28
120,4,29
121,4,30
122,4,31
123,4,32
124,4,31
125,4,32
126,4,33
127,4,33
128,4,34
129,4,34
130,4,35
131,4,36
132,4,37
133,4,39
134,4,40
135,4,40
136,4,41
137,4,41
138,4,42
139,4,42
140,4,42
141,4,43
142,4,44
143,4,45
144,4,46
145,4,46
146,4,46
147,4,46
148,4,47
149,4,47
150,4,47
151,4,47
152,4,47
153,4,47
154,4,47
155,4,47
156,4,47
157,4,48
158,4,48
159,4,47
160,4,47
161,4,46
162,4,46
163,5,47
164,5,48
165,5,48
166,5,48
167,5,50
168,5,51
169,5,51
170,5,51
171,5,51
172,5,51
173,5,52
174,5,53
175,5,53
176,5,53
177,5,55
178,5,57
179,5,57
180,5,57
181,5,57
182,5,57
183,5,57
184,5,58
185,5,58
186,5,58
187,5,58
188,5,59
189,5,59
190,5,58
191,5,60
192,5,60
193,5,60
194,5,59
195,5,59
196,5,59
197,5,59
198,5,60
199,5,60
201,5,61
202,5,62
203,5,62
204,5,59
205,5,59
206,5,59
207,5,60
208,5,61
209,5,59
210,5,58
211,5,59
212,5,61
213,5,60
214,5,59
215,5,59
216,5,59
217,5,60
218,5,62
219,5,62
220,5,60
221,5,61
222,5,63
223,5,65
224,5,66
225,5,67
226,5,67
227,5,66
228,5,68
229,5,68
230,5,65
231,5,66
232,5,66
233,5,66
234,5,67
235,5,69
236,5,71
237,5,71
238,5,72
239,5,73
240,5,72
241,5,71
242,5,70
243,5,68
244,5,68
245,5,68
246,5,70
247,5,70
248,5,70
249,5,71
250,5,70
251,5,69
252,5,68
253,5,67
254,5,66
255,5,67
256,5,68
257,5,69
258,5,69
259,5,69
260,5,70
261,5,71
262,5,72
263,5,72
264,5,70
265,5,70
266,5,71
267,5,71
268,5,72
269,5,72
270,5,73
271,5,75
272,5,77
273,5,78
274,5,78
275,5,77
276,5,78
277,5,78
278,5,79
279,5,80
280,5,80
281,5,80
282,5,82
283,5,79
284,5,78
285,5,77
286,5,77
287,5,77
288,5,78
289,5,79
290,5,80
291,5,79
292,5,80
293,5,80
294,5,80
295,5,79
296,5,79
297,5,79
298,5,78
299,5,77
301,5,79
302,5,81
303,5,81
304,5,80
305,5,80
306,5,82
307,5,81
308,5,81
309,5,82
310,5,83
311,5,83
312,5,86
313,5,86
314,5,85
315,5,85
316,5,86
317,5,84
318,5,85
319,5,85
320,5,85
321,5,85
322,5,89
323,5,91
324,5,91
325,5,92
326,5,93
327,5,91
328,5,92
329,5,91
330,5,90
331,5,91
332,5,94
333,5,97
334,5,98
335,5,99
336,5,100
337,5,101
338,5,102
339,5,103
340,5,104
341,5,105
342,5,107
343,5,107
344,5,107
345,5,109
346,5,110
347,5,110
348,5,111
349,5,111
350,5,112
351,5,113
352,5,115
353,5,115
354,5,114
355,5,114
356,5,113
357,5,111
358,5,110
359,5,111
360,5,112
361,5,112
362,5,113
363,5,114
364,5,114
365,5,113
366,5,113
367,5,113
368,5,112
369,5,112
370,5,112
371,5,112
372,5,111
373,5,111
374,5,111
375,5,112
376,5,113
377,5,113
378,5,112
379,5,112
380,5,113
381,5,112
382,5,111
383,5,111
384,5,111
385,5,111
386,5,111
387,5,111
388,5,111
389,5,110
390,5,109
391,5,108
392,5,107
393,5,107
394,5,107
395,5,107
396,5,108
397,5,110
398,5,109
399,5,107
401,5,107
402,5,106
403,5,105
404,5,105
405,5,105
406,5,101
407,5,102
408,5,104
409,5,106
410,5,106
411,5,106
412,5,108
413,5,109
414,5,107
415,5,106
416,5,105
417,5,106
418,5,105
419,5,107
420,5,104
421,5,103
422,5,103
423,5,103
424,5,104
425,5,104
426,5,103
427,5,103
428,5,105
429,5,110
430,5,110
431,5,108
432,5,108
433,5,107
434,5,109
435,5,107
436,5,105
437,5,104
438,5,105
439,5,106
440,5,103
441,5,101
442,5,102
443,5,103
444,5,104
445,5,104
446,5,104
447,5,105
448,5,105
449,5,107
450,5,107
451,5,108
452,5,108
453,5,108
454,5,108
455,5,107
456,5,108
457,5,108
458,5,108
459,5,111
460,5,112
461,5,112
462,5,110
463,5,107
464,5,107
465,5,108
466,5,108
467,5,109
468,5,109
469,5,112
470,5,111
471,5,112
472,5,112
473,5,112
474,5,110
475,5,111
476,5,111
477,5,111
478,5,110
479,5,111
480,5,113
481,5,114
482,5,115
483,5,115
484,5,114
485,5,115
486,5,115
487,5,117
488,5,116
489,5,118
490,5,121
491,5,124
492,5,126
493,5,126
494,5,126
495,5,127
496,5,127
497,5,128
498,5,127
499,5,127
501,5,130
502,5,129
503,5,132
504,5,132
505,5,129
506,5,129
507,5,130
508,5,131
509,5,131
510,5,130
511,5,128
512,5,127
513,5,124
514,5,123
515,5,122
516,5,122
517,5,123
