step,predator_0,prey_0
1,4,20
2,4,20
3,4,20
4,4,20
5,4,20
6,4,20
7,4,20
8,4,20
9,4,21
10,4,21
11,4,21
12,4,21
13,4,21
14,4,21
15,4,21
16,4,21
17,4,21
18,4,21
19,4,21
20,4,21
21,4,21
22,4,21
23,4,22
24,4,24
25,4,24
26,4,24
27,4,24
28,4,24
29,4,24
30,4,24
31,4,24
32,4,23
33,4,23
34,4,26
35,4,27
36,4,28
37,4,28
38,4,29
39,4,29
40,4,29
41,4,29
42,4,29
43,4,29
44,4,32
45,4,34
46,4,36
47,4,35
48,4,36
49,4,34
50,4,34
51,4,34
52,4,34
53,4,33
54,4,33
55,4,33
56,4,33
57,4,34
58,4,35
59,4,36
60,4,36
61,4,36
62,4,36
63,4,37
64,4,37
65,4,37
66,4,37
67,4,38
68,4,40
69,4,42
70,4,43
71,4,42
72,4,40
73,4,41
74,4,41
75,4,42
76,4,41
77,4,41
78,4,43
79,4,44
80,4,44
81,4,46
82,4,46
83,4,46
84,4,46
85,4,47
86,4,47
87,4,47
88,4,46
89,4,44
90,4,43
91,4,44
92,4,45
93,4,45
94,4,44
95,4,42
96,4,42
97,4,41
98,4,40
99,4,41
101,4,41
102,4,42
103,4,41
104,4,39
105,4,38
106,4,37
107,4,38
108,4,36
109,4,37
110,4,37
111,5,39
112,5,40
