step,predator_0,prey_0
1,4,20
2,4,20
3,4,20
4,4,20
5,4,20
6,4,20
7,4,20
8,4,20
9,4,20
10,4,19
11,4,19
12,4,19
13,4,19
14,4,19
15,4,19
16,4,19
17,4,19
18,4,19
19,4,20
20,4,20
21,4,20
22,4,20
23,4,20
24,4,20
25,4,20
26,4,20
27,4,20
28,4,20
29,4,20
30,4,20
31,4,20
32,4,20
33,4,20
34,4,20
35,4,20
36,4,20
37,4,20
38,4,20
39,4,20
40,4,20
41,4,20
42,4,21
43,4,21
44,4,21
45,4,21
46,4,21
47,4,21
48,4,22
49,4,22
50,4,22
51,4,22
52,4,22
53,4,22
54,4,22
55,4,23
56,4,23
57,4,23
58,4,24
59,4,24
60,4,24
61,4,24
62,4,24
63,4,24
64,4,25
65,4,26
66,4,26
67,4,26
68,4,27
69,4,27
70,4,27
71,4,27
72,4,27
73,4,27
74,4,27
75,4,28
76,4,28
77,4,28
78,4,30
79,4,32
80,4,32
81,4,32
82,4,32
83,4,32
84,4,32
85,4,32
86,4,32
87,4,32
88,4,34
89,4,36
90,4,38
91,4,38
92,4,38
93,4,38
94,4,38
95,4,38
96,4,38
97,4,39
98,4,40
99,4,40
101,4,41
102,4,41
103,4,41
104,4,41
105,4,41
106,4,41
107,4,42
108,4,42
109,4,43
110,4,43
111,4,44
112,4,44
113,4,44
114,4,44
115,4,45
116,4,45
117,4,46
118,4,48
119,4,49
120,4,49
121,4,50
122,4,49
123,4,49
124,4,47
125,4,48
126,4,48
127,4,49
128,4,52
129,4,53
130,4,53
131,4,54
132,4,54
133,4,54
134,4,54
135,4,53
136,4,53
137,5,54
138,5,55
139,5,55
140,5,55
141,5,57
142,5,58
143,5,59
144,5,59
145,5,59
146,5,58
147,6,58
148,7,60
149,7,61
150,7,61
151,7,63
152,7,65
153,7,66
154,7,66
155,7,66
156,7,66
157,7,66
158,8,66
159,8,67
160,8,66
161,8,67
162,8,69
163,8,69
164,8,69
165,8,68
166,8,66
167,8,66
168,9,65
169,9,66
170,9,67
171,9,67
172,9,68
173,9,66
174,9,66
175,9,65
176,9,66
177,9,66
178,10,63
179,10,65
180,10,65
181,10,66
182,10,65
183,10,65
184,10,65
185,10,65
186,10,66
187,10,65
188,10,65
189,10,67
190,10,67
191,10,67
192,10,67
193,10,67
194,10,65
195,10,65
196,10,67
197,10,67
198,10,68
199,10,69
201,10,69
202,10,69
203,10,69
204,10,69
205,10,69
206,10,71
207,10,70
208,10,72
209,10,74
210,10,74
211,10,74
212,10,74
213,10,74
214,10,74
215,10,73
216,10,76
217,10,76
218,10,76
219,10,78
220,10,78
221,10,77
222,10,77
223,10,75
224,10,74
225,10,73
226,10,74
227,10,74
228,10,75
229,10,77
230,10,78
231,10,77
232,10,77
233,10,79
234,10,80
235,10,80
236,10,81
237,10,82
238,10,84
239,10,84
240,10,85
241,10,85
242,10,84
243,10,86
244,10,86
245,10,86
246,10,84
247,10,85
248,10,87
249,10,88
250,10,89
251,10,90
252,10,90
253,10,91
254,10,90
255,10,90
256,10,89
257,10,86
258,10,86
259,10,86
260,10,84
261,10,86
262,10,85
263,10,85
264,10,85
265,10,86
266,10,86
267,10,86
268,10,86
269,10,87
270,10,87
271,10,89
272,10,89
273,10,89
274,10,90
275,10,91
276,10,91
277,10,91
278,10,92
279,10,91
280,10,88
281,10,89
282,10,90
283,10,90
284,10,90
285,10,91
286,10,91
287,10,90
288,10,91
289,10,91
290,10,91
291,10,92
292,10,94
293,10,95
294,10,96
295,10,95
296,10,93
297,10,93
298,10,94
299,10,93
301,10,94
302,10,98
303,10,99
304,10,98
305,10,98
306,10,98
307,10,98
308,10,99
309,10,100
310,10,100
311,10,102
312,10,105
313,10,106
314,10,104
315,10,103
316,10,104
317,10,103
318,10,103
319,10,103
320,10,104
321,11,104
322,11,103
323,11,102
324,11,100
325,11,100
326,11,101
327,11,101
328,11,101
329,11,102
330,11,103
331,12,103
332,12,104
333,12,103
334,12,103
335,12,103
336,12,103
337,12,102
338,12,102
339,12,97
340,12,96
341,12,97
342,12,97
343,12,96
344,13,94
345,13,95
346,13,95
347,13,94
348,13,92
349,13,92
350,13,91
351,13,92
352,13,92
353,13,92
354,13,92
355,13,92
356,13,93
357,13,93
358,13,92
359,13,91
360,13,91
361,13,92
362,13,92
363,13,92
364,13,92
365,13,93
366,13,94
367,13,92
368,13,88
369,13,86
370,13,85
371,13,86
372,13,86
373,13,87
374,13,87
375,13,87
376,13,88
377,13,87
378,13,88
379,13,88
380,13,88
381,13,87
382,13,87
383,13,88
384,13,87
385,13,88
386,13,87
387,13,87
388,13,86
389,13,85
390,13,86
391,13,84
392,13,82
393,13,82
394,13,82
395,13,82
396,13,80
397,13,80
398,13,79
399,13,79
401,13,79
402,13,81
403,13,80
404,13,82
405,13,81
406,13,80
407,13,80
408,13,78
409,13,79
410,13,78
411,13,76
412,13,78
413,13,78
414,13,79
415,13,78
416,12,78
417,12,77
418,12,76
419,12,76
420,12,76
421,12,76
422,12,75
423,12,75
424,12,77
425,12,77
426,12,77
427,12,78
428,12,77
429,12,77
430,12,78
431,12,77
432,12,78
433,12,78
434,12,81
435,12,82
436,12,82
437,12,83
438,12,82
439,12,80
440,12,79
441,12,79
442,12,79
443,12,80
444,12,82
445,12,82
446,12,82
447,12,82
448,12,82
449,12,82
450,12,81
451,12,81
452,12,80
453,12,79
454,12,80
455,12,79
456,12,80
457,12,80
458,12,80
459,12,80
460,12,82
461,12,82
462,12,83
463,12,81
464,12,82
465,12,82
466,12,82
467,12,82
468,12,82
469,12,82
470,12,82
471,12,82
472,12,82
473,12,82
474,12,81
475,12,81
476,12,80
477,12,78
478,12,78
479,13,79
480,13,80
481,13,80
482,13,82
483,13,84
484,13,82
485,13,80
486,13,80
487,13,78
488,13,79
489,13,78
490,13,80
491,13,83
492,13,85
493,13,86
494,13,85
495,13,84
496,13,84
497,13,84
498,13,85
499,13,87
501,13,91
502,13,93
503,13,94
504,13,92
505,13,92
506,13,91
507,13,91
508,13,91
509,13,91
510,13,93
511,13,93
512,13,95
513,13,97
514,13,97
515,13,95
516,13,94
517,13,93
